question_id,qemb_pca_0,qemb_pca_1,qemb_pca_2,qemb_pca_3,qemb_pca_4,qemb_pca_5,qemb_pca_6,qemb_pca_7,qemb_pca_8,qemb_pca_9,qemb_pca_10,qemb_pca_11,qemb_pca_12,qemb_pca_13,qemb_pca_14,qemb_pca_15,qemb_pca_16,qemb_pca_17,qemb_pca_18,qemb_pca_19,qemb_pca_20,qemb_pca_21,qemb_pca_22,qemb_pca_23,qemb_pca_24,qemb_pca_25,qemb_pca_26,qemb_pca_27,qemb_pca_28,qemb_pca_29,qemb_pca_30,qemb_pca_31,qemb_pca_32,qemb_pca_33,qemb_pca_34,qemb_pca_35,qemb_pca_36,qemb_pca_37,qemb_pca_38,qemb_pca_39,qemb_pca_40,qemb_pca_41,qemb_pca_42,qemb_pca_43,qemb_pca_44,qemb_pca_45,qemb_pca_46,qemb_pca_47,qemb_pca_48,qemb_pca_49,question_num_options,block_Cognitive tests,block_Demographics,block_Economic preferences,block_Personality,qtype_MC,qtype_Matrix,qtype_TE
QID269,-0.050751124,-0.1927804,-0.0375992,0.014444561,0.17993003,-0.009680363,0.157771,0.21384984,-0.04573738,-0.12995721,0.24425852,-0.06661919,0.10366787,0.027156837,-0.08033316,-0.20339033,0.15902874,0.02978809,0.114239566,-0.21579368,-0.12630136,0.060186144,0.043613292,-0.15517205,-0.003353456,0.09870285,0.0051327795,0.0769958,-0.023337811,-0.022903819,0.085087314,0.11528513,0.11261599,-0.099738285,-0.031542048,-0.007997137,-0.022472406,-0.110136226,-0.21219824,0.10774828,-0.066437945,-0.008618304,0.028988518,-0.07977657,-0.011386841,0.15275851,-0.10596812,0.00023923718,-0.032702282,-0.031044967,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
QID26_r1,-0.2593122,-0.045928787,0.21812901,0.0038594976,0.09340447,-0.107126124,-0.17882507,-0.07763497,0.19552696,-0.08667355,8.195432e-05,0.029905865,0.04651933,0.03172185,-0.05304343,-0.06064527,-0.05907166,-0.06135097,-0.00023151434,0.14030732,-0.16879064,-0.024625422,-0.032432474,0.15455589,-0.031686824,0.0696538,0.01695055,0.00227662,-0.033154786,-0.04423084,0.003090341,-0.006055069,0.05850765,0.021556275,-0.10390814,-0.026879238,-0.0095303,0.053537242,0.035730354,-0.011738741,-0.04764961,-0.051920563,-0.0051193465,0.07160288,0.005310892,0.04774778,-0.011451963,0.037672322,-0.064397395,0.038943432,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r10,-0.25631103,-0.10727101,0.092679046,0.012931087,0.07883065,0.038833342,-0.12141217,0.030324584,0.19517684,-0.04074329,0.15831341,-0.036998317,-0.03783616,0.18669578,-0.046642072,0.16843554,0.040617473,-0.048833933,-0.02186142,-0.06659128,0.025702292,-0.037126895,-0.08963173,-0.04125848,0.013915535,-0.0060586156,-0.07430493,-0.06706714,0.017504603,0.021271097,0.088214956,-0.015297366,-0.048300844,-0.08385675,0.02003241,0.12724839,-0.00088336284,-0.10404102,-0.00034388364,0.029219007,-0.025996031,-0.0058945795,0.05278661,-0.0051824893,-0.04491187,-0.01632328,-0.010796987,0.04961695,0.02717018,-0.019048613,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r11,-0.2862525,0.016893616,0.21450017,-0.024671713,0.094362184,-0.046570823,-0.18908681,-0.08412775,0.19247337,-0.07835845,0.045981176,0.023816794,0.14744523,0.028027188,-0.008393672,0.020318633,0.055437483,-0.03845883,-0.053673953,0.10922127,-0.08721766,-0.027253231,-0.044668444,0.123955354,-0.048042674,0.025312142,0.03843719,-0.04518116,-0.09212275,-0.0064704167,-0.032484375,-0.03255246,0.08434155,-0.03846031,-0.06229534,-0.032581825,-0.04101573,0.061204903,0.04073866,-0.019853843,0.016564442,-0.037899632,-0.04265196,-0.033060595,0.07111915,0.047253877,0.034937944,-0.004623664,-0.08468814,0.08382115,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r12,-0.3033037,-0.002453853,0.15672499,-0.0073140534,0.06360112,0.016835095,-0.12581597,-0.010265001,0.17160563,-0.03075548,0.10107675,-0.014505337,-0.009000168,0.2463058,-0.004355969,0.16418537,0.041969106,-0.073871955,-0.04068357,0.07776756,-0.037935536,-0.01719897,-0.047488034,0.047439363,0.0789724,-0.009372598,-0.08979945,-0.12127674,0.0051257573,0.03945936,0.040873025,0.068502486,-0.006168839,-0.010165943,0.03029229,0.055810124,-0.030904721,0.025608815,0.014802589,0.0019448857,0.043696456,0.01866523,0.0064171124,0.00501963,-0.023987204,-0.021683477,-0.07958775,0.01707341,0.025185412,0.032062005,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r13,-0.2691621,-0.0030904857,0.09150322,-0.023437781,0.014230393,-0.03974425,-0.15106145,-0.0282114,0.08071941,-0.0976289,0.010649424,0.121812396,0.06158593,0.18883635,-0.02252566,0.016563175,0.055569652,-0.06659985,0.071955,-0.009437264,-0.022375925,-0.021599734,0.044675093,0.122511126,-0.023583075,0.034388248,0.09518587,-0.14388612,-0.05534139,-0.13080399,0.06605896,-0.041548565,0.03446731,-0.030127186,0.0061787083,-0.097182915,-0.04230774,-0.004789122,-0.031809498,-0.00038349326,-0.048203558,-0.093775265,-0.02289343,-0.06531453,0.07392311,-0.0656933,0.05145547,0.025259484,0.001703448,-0.0048543354,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r14,-0.20432474,-0.059021514,0.110854104,0.04884196,0.03324992,0.028626874,-0.16767552,0.044561382,0.16206971,-0.017693829,0.16895895,-0.028558625,-0.0729082,0.28238466,-0.07753027,0.15026212,0.008121661,-0.13098969,0.04124199,-0.012296127,-0.05490989,-0.027283756,-0.13334279,-0.0033206325,-0.021289699,-0.04554613,-0.013704067,-0.06545048,-0.018436601,0.009210449,0.13894634,-0.054974515,-0.10715849,-0.04574986,0.05566081,0.059645116,0.06410211,-0.07423059,-0.020549057,0.090627044,0.017319819,0.045279503,0.05593439,0.022670204,-0.085374504,0.0615225,-0.06296653,0.06357195,0.12211751,0.0051861354,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r15,-0.28775918,-0.17025335,0.17580307,-0.12028144,0.004031431,0.023402495,-0.18083279,0.022878075,0.18440066,-0.13966043,0.06574588,0.098532386,0.10465811,0.1391816,-0.04370092,0.13867542,0.05403665,0.00260852,-0.0113623375,0.04479065,-0.09217957,-0.020328736,0.012410516,0.035802864,-0.06255111,0.12614277,0.038058575,0.068852015,-0.006376532,-0.04106501,0.0027281789,0.03332002,0.025045605,-0.0020761273,-0.0007897224,-0.022452492,-0.05273086,0.10024646,-0.088685475,-0.044785995,-0.038396068,0.021388581,-0.043992963,0.048000347,0.0047509796,0.025229866,0.034854416,-0.007851619,-0.019851875,-0.04621081,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r16,-0.13695239,0.0213288,0.13849156,-0.07084819,-0.032954272,0.039717864,-0.10260104,-0.021099191,0.2665949,0.014774057,-0.11279154,0.30186972,0.18441424,0.08097061,0.020807898,0.1387458,0.08048202,0.11344189,0.07375819,-0.07318504,-0.037234392,-0.008702008,0.023087908,-0.03649692,-0.08684826,-0.02794752,-0.025038274,-0.09206912,0.04505833,0.039625984,-0.02408579,0.017306015,-0.010186967,0.01810773,-0.016276553,0.10883958,0.11652124,0.13173738,-0.08107601,-0.037920643,0.032057244,0.10607927,-0.04273925,-0.04972071,-0.009437427,0.03841896,0.02264197,0.04209754,0.029651776,-0.10356248,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r17,-0.27583855,-0.027429229,0.09648527,0.015715342,0.15264587,-0.016974637,-0.20905069,-0.0541743,0.15582235,-0.0719131,-0.0780687,0.02659885,0.13261174,-0.010152725,0.022247707,0.11783201,0.1284691,0.053998996,-0.019425385,0.031573925,-0.005818003,-0.01109762,0.062217213,-0.1117338,-0.021434544,-0.02996376,0.07115183,-0.084716134,0.05158683,0.06894782,-0.080164105,0.090350755,0.15873732,-0.021867925,-0.0749798,0.084360965,-0.028680224,-0.06302363,0.08866542,-0.029229647,0.08299341,0.048715584,0.05850417,-0.005715109,-0.032856643,0.025954101,0.038405094,0.059357423,0.027276484,0.04229333,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r18,-0.34087965,0.071346775,0.0519688,-0.14698371,0.069462314,0.032331567,-0.039746094,-0.06934325,0.13724655,0.025431233,0.012974601,-0.098397456,0.04841226,-0.045849428,-0.08148609,0.077254765,-0.07036056,-0.06360582,-0.022432743,0.048393305,-0.117322765,-0.108536676,-0.002142783,0.013922167,0.022055348,0.0035839227,0.02183315,0.015392805,-0.02226477,0.00021361909,-0.014630982,-0.032182205,0.0404693,-0.105524756,0.07532389,0.014990179,-0.040700477,0.035999455,0.048306264,-0.017568018,0.024112832,0.000111287576,-0.018815417,0.0383742,0.08879362,0.008605053,0.010291744,-0.00965947,0.024119437,0.032571085,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r2,-0.29922572,-0.056262612,0.07353403,-0.036579844,0.13835947,0.006777404,-0.09323703,-0.0021835787,0.17984752,-0.15352452,0.08207157,-0.031519987,0.010760575,0.03244844,-0.14665356,0.20180099,0.14565271,0.0015495056,-0.019867677,0.02491546,-0.044458345,-0.08271133,-0.01866294,0.008316467,0.07875648,0.014808101,-0.059529394,0.020090394,0.02505881,-0.029034268,0.026944473,0.031248176,0.02909464,-0.073247366,0.016764002,-0.00820638,0.04965136,0.01815976,0.02345094,0.04208709,-0.015533649,0.045377016,-0.022526467,0.09852212,-0.007454697,-0.048609406,-0.023984544,-0.013794762,0.0043621063,0.011225288,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r3,-0.3518902,-0.012460157,0.15755622,-0.0070385803,0.047498096,0.043609794,-0.131797,-0.0027046981,0.15842827,-0.043907743,0.024939105,-0.044809755,-0.0129554,0.1618495,-0.09602761,0.08450356,0.056889124,-0.08485892,-0.022784697,0.0005760554,-0.020574164,0.037962355,-0.06906006,0.05466834,0.033006813,0.011493895,-0.029091874,-0.03736922,0.01237406,-0.068560116,0.08516881,0.035656847,0.0022650992,0.05764936,0.09431942,0.025524411,-0.014099333,-0.030891743,0.014271317,-0.020693894,-0.0057389527,-0.043363053,-0.046923906,0.05450722,-0.0006153122,0.008033926,0.0052582147,0.017825961,-0.0028326483,-0.03374388,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r4,-0.21887368,-0.065137826,0.12992662,0.026924293,0.013381808,0.06297208,-0.13583717,-0.024000645,0.20404534,-0.15669328,0.15274756,0.032249212,-0.06895811,0.28220272,-0.040870808,0.26324466,0.09559152,0.067701615,-0.033635058,0.04335087,-0.12614328,-0.04482639,0.005028616,0.042455588,0.019942597,0.07058831,-0.060167838,-0.01631446,0.10036045,-0.070102125,-0.01843029,-0.027809111,0.0066775093,0.0033768006,0.06264349,0.05333228,-0.08685574,0.020022128,-0.01995202,0.009966975,-0.045246158,0.018562013,0.008563227,0.03562015,-0.10772082,0.04574634,0.022677565,-0.03891722,0.017565005,0.075508915,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r5,-0.36335754,-0.0021760715,0.090763,-0.02925272,0.044610705,-0.0045214957,-0.051966492,-0.0025361308,0.16588576,-0.08621611,0.011258456,-0.087788776,-0.09160379,0.10431426,-0.040452965,0.07230644,0.036361046,-0.06527594,-0.059447538,0.049344655,-0.01318932,0.004409153,-0.00459252,-0.0139496485,0.06317061,0.024550105,-0.00052448025,0.0025062654,-0.01711317,0.02191061,0.054134313,0.059152737,0.051161654,-0.05610604,0.031093722,-0.0070528947,0.08065932,0.010844921,-0.04690673,0.003227538,-0.020078188,0.043881197,-0.0664923,0.107796595,-0.038617656,-0.026807044,-0.0007588907,-0.013277448,-0.0011665609,-0.010840376,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r6,-0.28248292,-0.023390861,0.122064486,-0.07779086,-0.016740838,-0.0074950345,-0.12720858,-0.05790136,0.14971335,-0.002551545,-0.046769757,0.16503969,0.19921087,0.005727006,0.0055543412,0.05551776,0.039851055,-0.072398394,-0.045640163,-0.03810656,0.0064096195,-0.053331777,-0.010294031,0.0120450575,0.012749048,0.0033080808,0.048718367,-0.06173043,0.0050502857,-0.01503119,0.05177549,0.022094034,-0.033509016,-0.12007278,0.0731453,0.010953921,-0.028296929,0.06226675,0.032514807,-0.016348423,0.031882197,-0.03827086,-0.031412855,0.025448093,0.046900112,0.050587457,0.008808146,-0.0007890663,-0.0022418196,-0.08428476,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r7,-0.41368926,-0.025585651,0.16402929,-0.03255344,0.03459688,0.010616346,-0.13245437,-0.0004606139,0.110615775,-0.015660558,-0.007197468,-0.039844923,0.024267886,-0.025817918,-0.07684547,0.043634128,-0.016035924,-0.066994786,-0.04564231,0.052877493,0.011434697,-0.0059979917,0.017312141,0.017345693,-0.027276691,0.012574661,0.027919797,-0.024321146,0.0154272625,-0.07768791,0.02494773,-8.20767e-05,0.036746606,0.0073411386,-0.003651716,0.06636141,-0.03714562,0.017982522,0.012970991,-0.0290188,-0.0370033,-0.03224412,-0.035817984,0.034728393,-0.026425524,0.06395829,0.003916658,-0.0007519874,-0.0047380608,0.011940389,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r8,-0.20405836,-0.033994447,0.105111845,-0.10009429,0.023773292,-0.09960604,-0.33094457,-0.10147552,0.0073082834,-0.09028737,0.017684968,0.16339871,-0.06341193,-0.014615762,-0.007533656,0.07870754,0.04007742,0.05284034,0.04188148,0.059457887,-0.02251552,-0.04589106,-0.06675519,0.056189172,-0.08832853,0.12778006,0.15699136,0.09468694,-0.12136288,0.116486594,0.03351514,0.04276687,0.08739983,-0.058583472,-0.017614514,0.0304234,-0.12790807,0.006877173,0.004747162,0.05400342,0.080958985,0.03968464,-0.048520107,-0.021398222,0.040479906,0.04279013,-0.02885868,-0.050235942,-0.0807217,-0.038936704,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID26_r9,-0.2584259,-0.047601204,0.15878054,-0.07764197,0.08295862,-0.009578471,-0.16177312,-0.014353528,0.16377419,-0.18056424,0.08766699,0.14392856,0.09857268,0.2152805,-0.01110977,0.19902626,0.13398398,0.048291933,0.020529099,0.071721345,-0.059342854,-0.014254251,0.022101393,0.046423044,0.015322165,0.09976608,0.004254749,-0.029719697,0.029470107,0.014538361,0.0015214563,0.07125609,0.036187194,0.016213614,0.014897924,0.029071636,-0.05376607,0.0031685282,-0.035079956,-0.063002236,-0.023829544,0.08812138,-0.04213025,-0.026977144,-0.05100734,-0.0014346533,0.030308554,-0.014464516,-0.038365193,-0.03947085,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID270,-0.13004716,0.07500167,6.232415e-05,0.038277127,0.17582215,0.04936615,0.23979436,0.09905137,-0.09116375,-0.15410513,0.05266661,-0.012220309,0.04562844,0.14839466,-0.069269255,-0.23219268,0.09545669,-0.028598744,0.12219188,-0.08301069,-0.068219654,0.06103339,-0.023805471,0.0022857282,0.04189299,-0.0012680502,-0.052584942,0.052856497,-0.10177311,-0.052565716,0.03808242,0.07514503,0.037000887,0.05246251,-0.03586864,0.02550203,-0.10567996,-0.05625947,-0.058449436,0.12693475,-0.007387997,-0.03567196,-0.0337208,-0.03304572,0.11560352,0.09345347,-0.018302707,-0.08576929,0.008821019,-0.046051014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
QID271,0.4685526,-0.14103124,-0.19205438,0.11208609,0.1825003,-0.006240532,0.027307775,-0.06434338,0.10157166,-0.20797043,0.40355626,0.18086492,-0.10588967,0.19095027,-0.23958102,0.178117,0.08153848,0.05381778,0.026646908,0.105269,-0.0077355537,0.083270356,-0.024963178,-0.2318654,0.16443598,-0.0017839379,-0.04116498,0.058071822,0.048771665,0.13596675,0.086307116,-0.071418755,-0.06905623,0.07585574,-0.06245116,-0.022002824,0.020152701,-0.074550346,0.019373644,-0.0017939698,-0.048706803,-0.09409904,-0.051603567,-0.011774079,0.08037821,-0.055346474,-0.023927378,-0.120879345,-0.037836723,0.03274356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
QID272,0.44675145,-0.15548836,-0.34417185,0.17103101,0.16078019,0.14860891,0.0135926725,-0.2406771,-0.040965993,-0.04490998,0.0675479,0.1509079,-0.10112541,-0.07645522,-0.2749832,0.04548337,-0.022690415,-0.051070813,0.024993924,-0.027890515,0.05407263,0.044056013,-0.055384073,-0.113621734,0.110572115,0.019238224,0.012611195,0.084813945,-0.16269058,0.0002837688,0.06953709,0.0057999776,0.04004412,0.058293797,-0.087885655,0.021157516,0.097591266,0.09288902,-0.021530906,-0.03979969,0.0019620107,-0.036851946,0.04595082,0.05946921,-0.011562486,-0.061503917,-0.041752994,-0.041337557,0.011606316,0.0025445016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
QID273,0.2504522,0.10842771,0.084534414,0.34065095,0.090953425,-0.51913524,-0.19332343,0.39054084,0.14143646,0.11429835,0.14095536,-0.08878839,0.046505682,0.022427473,0.08879568,-0.007105969,-0.06199964,-0.09053844,-0.05408356,0.056997903,0.023363639,0.07780152,-0.06803219,-0.023841877,0.011581932,-0.03622604,0.0028281258,0.11630621,0.059909735,-0.0196365,0.031101389,0.087910764,0.046435814,-0.040922042,0.026625562,-0.026176717,0.048174515,-0.025907733,-0.031020824,-0.04441725,-0.09613356,0.061557643,-0.06424057,-0.037217345,-0.024960216,-0.020974178,0.044291906,0.05310271,-0.010833073,-0.007697692,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
QID274,0.25278205,0.1079387,0.14570579,0.35395205,0.14347889,-0.52335405,-0.1818292,0.35355827,0.17200011,0.17269291,0.20067258,-0.046489824,0.036982898,0.020708485,0.0053106504,-0.01272761,0.009254595,-0.12616527,-0.012271625,0.0054760072,0.07366872,0.009208518,0.013643829,0.107394114,0.07299765,-0.022469282,0.1064541,0.049546078,-0.075811066,0.025543522,-0.020615902,0.026320517,-0.093219034,0.006961294,0.022575123,0.04517473,0.03522206,-0.033843856,0.024588414,0.043621246,0.12186891,0.0686981,-0.023700498,-0.01538673,0.019060675,-0.016834455,0.0032751563,0.058607846,0.041283973,0.064965755,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
QID275,0.4445077,-0.08654194,-0.1666299,0.082315825,0.1889401,0.014964662,0.0442184,-0.05983899,0.08515935,-0.21559526,0.39892766,0.18549348,-0.094475344,0.1969309,-0.243759,0.15014894,0.09698428,0.06673098,0.04377299,0.11906126,0.023328498,0.07408375,-0.0030581371,-0.22985016,0.15313686,0.0073207,-0.060966395,0.05824898,0.076141074,0.13481987,0.08492584,-0.07231497,-0.07067896,0.09426827,-0.040784903,-0.0117857065,0.0066515673,-0.10846823,0.030100578,-0.023442997,-0.054705303,-0.081016645,-0.053267937,-0.0312898,0.09613755,-0.08756213,-0.012349213,-0.105637565,-0.010781618,0.047232136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
QID276,0.23531266,0.06274063,0.15080266,0.32531238,0.15518282,-0.4738913,-0.2449536,0.36587363,0.14779432,0.10680649,0.07793249,0.053738404,0.02600379,-0.13567863,0.14402656,0.0079963505,-0.16328996,0.11401729,-0.028290665,0.05622068,0.13814706,0.09704878,0.05436285,-0.06675407,0.058442,-0.020056905,-0.01864994,-0.017525122,0.008429251,-0.040363222,0.061053585,-0.010396422,0.121925436,-0.02322585,-0.029539188,0.032668937,0.093370624,-0.021375384,0.028391913,0.08043475,0.0042070514,0.10977579,-0.114304624,-0.026766794,-0.026932387,0.009536304,-0.015314514,-0.024657238,-0.01573888,0.032430958,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
QID277,0.21803786,0.10955002,0.1726791,0.3258687,0.14287414,-0.53422487,-0.27898732,0.22202393,0.1655156,0.111857176,0.188763,-0.061108522,0.008838792,0.02278912,0.039953887,0.0039893915,0.045436125,0.0014062875,0.06307451,0.045323953,0.05835498,0.035230663,-0.0120001845,0.052523144,0.06986595,0.072980165,0.0029954605,0.045366235,0.09494097,-0.023348123,-0.006194154,0.077862374,-0.0022221417,0.13444453,-0.022126423,-0.14811775,-0.07286882,-0.023552762,-0.042947207,0.07038133,0.14479823,0.025102,0.011561673,-0.0362767,-0.02889305,0.008713307,0.054787487,0.011390347,0.06595973,-0.07995371,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
QID278,0.32408828,0.1017276,0.06797964,0.18613999,0.04220251,-0.20085174,0.045022786,0.17180721,-0.10439865,0.06527028,0.073926106,-0.026500627,0.04228688,0.116291486,0.03187807,-0.029250467,0.21941859,-0.14677075,-0.13824916,-0.07515648,-0.027220206,0.18697272,-0.01146686,-0.12536103,-0.09465916,0.06687098,0.058350183,0.1788312,0.24626663,0.082694,-0.14165665,-0.10004208,0.3057934,-0.0051673935,0.12453957,-0.13490705,-0.19331959,0.24676245,0.17539237,0.26416674,-0.04986224,-0.22000597,-0.013961265,-0.019601025,0.06586281,-0.087341085,-0.082205,0.08218516,0.25382873,-0.13852148,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
QID279,0.21435566,0.01635999,0.050985266,0.16921785,0.109672084,-0.57982844,-0.14491123,0.19232133,0.12975979,0.1183522,0.15944254,-0.06122464,0.21718651,-0.028798029,0.041261714,-0.1353706,0.021958165,-0.037144296,0.061176475,-0.043694045,0.010054717,0.051888645,-0.06146499,-0.039082713,0.0923107,-0.052872863,-0.12256677,0.0065359212,-0.13839665,0.016374066,-0.047344875,-0.047430553,-0.15154153,0.04025627,0.06454746,-0.09290318,-0.008246227,0.13107541,0.14471123,-0.029681733,-0.06787496,-0.12065053,0.05106946,-0.002894139,0.012629104,-0.06333479,-0.051235445,0.030296324,-0.10313361,0.024636466,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
QID27_r1,-0.18354599,-0.1293362,0.10731133,-0.017710276,0.24952285,-0.26794335,0.41436887,0.0745235,-0.22125927,0.022118835,0.14324236,0.07850228,0.017134191,-0.046065193,0.033151865,0.020615913,0.037170187,0.030667983,-0.026419671,0.049333174,-0.06845543,-0.00861709,-0.026564017,0.04337098,-0.046690244,-0.005666806,0.10354664,-0.083262466,0.019719481,0.032794993,0.036687672,-0.0492205,-0.0051730345,0.0009136857,-0.019248577,0.025517048,3.1369116e-05,0.0057724793,-0.02081834,-0.016471146,-0.011008762,0.030106237,-0.0070221103,0.04395857,-0.013012928,0.0025094696,0.009763296,-0.0025838919,-0.011179207,-0.025499513,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID27_r10,-0.1660103,-0.078948855,0.082283236,0.023214601,0.21812822,-0.19027932,0.35252297,0.087389424,-0.14974649,0.12134453,0.21607596,0.060387786,-0.010383112,0.09127492,-0.012544711,0.076160684,0.009877102,0.0045808447,-0.06038232,0.070741124,-0.048482392,-0.016968127,-0.035896573,0.030120635,-0.050178293,0.011736287,0.042715363,-0.045313828,-0.02886625,0.08193173,-0.03653296,-0.059678223,0.0104346,-0.00543019,0.014307763,0.06089356,-0.016353257,-0.068438336,-0.007787978,-0.0014867628,0.07987048,0.043786097,-0.016732495,0.021349192,0.06414986,-0.0160049,0.010801001,-0.020332448,-0.014481986,-0.06477899,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID27_r11,-0.0390205,-0.16653207,0.08302422,0.05083096,0.16163196,-0.14343752,0.3693563,0.004988096,-0.20828462,0.16631967,0.0051889713,0.18843593,-0.06698298,-0.020569002,-0.04145288,-0.02950062,0.059747092,0.09598916,-0.17947927,-0.01686215,0.13409275,0.06460066,-0.0106978435,0.07502927,-0.026807748,-0.041647907,0.0027753569,-0.09561531,-0.029650241,0.07275644,0.07136359,0.088344224,0.014014968,0.0024315726,0.06585786,-0.053150833,0.019469144,-0.07671098,-0.015855193,-0.023156816,-0.075525425,-0.04157438,-0.037053276,0.021795843,-0.043021712,-0.0117818015,-0.037892267,0.046241563,-0.056703024,0.015049839,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID27_r12,-0.14203274,-0.15627079,0.07275604,0.027146477,0.24744542,-0.14669682,0.43845597,-0.00020907355,-0.16256915,0.11473443,0.10018666,0.07069651,0.0796164,-0.08876978,0.014071018,0.05378984,0.0032347848,0.042195342,-0.057268336,0.0048419693,-0.02071225,-0.056793384,-0.040225543,0.07141894,0.02481909,0.019497234,0.079716615,-0.09117685,0.07303867,0.043734048,0.05454925,0.0070472597,-0.0013493621,-0.044486597,0.044642136,0.07369032,0.011985205,-0.018209333,-0.0077309757,-0.019619307,-0.022206971,-0.055987496,0.01313563,-0.040507536,0.005393711,-0.019737832,-0.009845086,-0.009435713,-0.021652082,0.045839176,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID27_r13,-0.08838005,-0.040685654,0.07552728,-0.0011387892,0.19256468,-0.14097132,0.488407,0.07438838,-0.10428964,0.24845509,-0.03270534,0.037771896,0.010339806,0.042541247,-0.07651652,0.09551032,0.05359241,0.0368088,0.12538734,-0.053275473,-0.0988838,-0.10786418,-0.03160452,-0.11297062,-0.087405294,-0.018306686,0.048372965,-0.081188396,-0.055425882,0.063939646,-0.073026545,-0.027272401,0.019119577,-0.021772137,0.035181705,0.041733485,-0.0010168449,-0.012686531,0.02081381,-0.072501674,0.050616104,-0.045954682,-0.003234497,0.060939353,0.06914348,-0.028956486,-0.031302262,-0.026901921,0.02776241,0.008410146,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
