person_id,n_total_answers,n_missing_answers,n_answered_personality,n_answered_economic,n_answered_cognitive,n_answered_demographics,n_ordinal_items,n_categorical_items,n_text_items,n_multi_select_items,ordinal_mean_normalized,ordinal_std_normalized,ordinal_midpoint_rate,ordinal_extreme_rate,ordinal_acquiescence,straightlining_max_repeat_rate,bfi_44_mean_norm,bfi_44_n_items,bfi_18_mean_norm,bfi_18_n_items,autonomy_cognition_mean_norm,autonomy_cognition_n_items,personal_values_mean_norm,personal_values_n_items,self_monitoring_mean_norm,self_monitoring_n_items,self_monitoring_binary_mean_norm,self_monitoring_binary_n_items,regulatory_focus_mean_norm,regulatory_focus_n_items,bai_anxiety_mean_norm,bai_anxiety_n_items,bai_sum_score,self_concept_mean_norm,self_concept_n_items,need_uniqueness_mean_norm,need_uniqueness_n_items,need_closure_mean_norm,need_closure_n_items,personality_traits_5pt_mean_norm,personality_traits_5pt_n_items,maximization_mean_norm,maximization_n_items,uncertainty_beliefs_mean_norm,uncertainty_beliefs_n_items,risk_sensitivity_personality_mean_norm,risk_sensitivity_personality_n_items,self_regulation_mean_norm,self_regulation_n_items,spending_scale,spending_difficulty,spending_anxiety,shopper_type,weight_loss_intention,dictator_game_position,ultimatum_offer_position,trust_game_send_position,trust_return_mean_position,ultimatum_reject_rate,hedonic_framing_mean,loss_aversion_risky_choices,loss_aversion_risky_rate,crt_score,crt_total_attempted,numeracy_score,numeracy_total_attempted,financial_literacy_score,financial_literacy_total,vocabulary_synonym_score,vocabulary_synonym_total,vocabulary_antonym_score,vocabulary_antonym_total,vocabulary_total_score,spatial_n_attempted,wason_correct,wason_n_selected,forward_flow_word_count,demo_region,demo_sex,demo_age,demo_education,demo_race,demo_citizenship,demo_occupation,demo_religion,demo_religiosity,demo_political_party,demo_income,demo_political_views,demo_household_size,demo_employment,gt_score_extraversion,gt_score_agreeableness,gt_score_conscientiousness_w1,gt_score_conscientiousness_w2,gt_score_openness,gt_score_neuroticism,gt_score_needforcognition,gt_score_agency,gt_score_communion,gt_score_minimalism,gt_score_BES,gt_score_GREEN,gt_crt_score,gt_score_fluid,gt_score_crystallized,gt_score_syllogism,gt_score_actual_total,gt_score_overconfidence,gt_score_overplacement,gt_score_ultimatum_sender,gt_score_ultimatum_accepted,gt_score_mentalaccounting,gt_score_socialdesirability,gt_score_anxiety,gt_score_HI,gt_score_HC,gt_score_VI,gt_score_VC,gt_score_finliteracy,gt_score_numeracy,gt_score_deductive_certainty,gt_score_forwardflow,gt_score_discount,gt_score_presentbias,gt_score_riskaversion,gt_score_trustgame_sender,gt_score_trustgame_receiver,gt_score_RFS,gt_score_ST_TW,gt_score_depression,gt_score_CNFU,gt_score_selfmonitor,gt_score_SCC,gt_score_needforclosure,gt_score_maximization,gt_score_wason,gt_score_dictator_sender
tv81i,537,0,278,179,65,14,326,168,22,21,0.6068055836460744,0.2728757059595558,0.107361963190184,0.4294478527607362,3.128834355828221,0.8333333333333334,0.6272727272727272,44,0.5444444444444444,18,0.6571428571428571,10,0.6851851851851851,24,0.5833333333333333,8,0.7692307692307693,13,0.7333333333333333,12,0.4166666666666667,21,35.0,0.6299999999999999,20,0.6000000000000001,16,0.4666666666666668,12,0.9666666666666668,6,0.7564102564102565,13,0.25,12,0.7333333333333333,15,0.3666666666666667,6,1.0,1.0,4.0,5.0,1.0,3.0,4.0,8.0,4.5,0.1666666666666666,1.25,2,0.2222222222222222,7,7,4,6,5,5,8,10,10,10,18,6,0.0,1.0,20,4.0,1.0,4.0,5.0,1.0,1.0,1.0,9.0,6.0,2.0,2.0,4.0,2.0,1.0,4.0,4.556,4.778,8.0,4.2,1.25,4.389,4.5,7.833,3.667,4.55,4.833,4.0,1.0,9.0,7.0,21.0,12.0,3.0,40.0,83.333,75.0,1.0,14.0,3.5,2.75,2.25,3.5,6.0,7.0,4.0,0.81,0.0,0.0,0.05,60.0,55.0,4.6,5.0,1.0,2.333,3.0,4.25,3.667,1.833,3.0,40.0
twpda,537,0,278,179,65,14,326,168,22,21,0.617577689011738,0.2637278882677331,0.1687116564417178,0.4171779141104294,3.245398773006135,1.0,0.6727272727272728,44,0.6111111111111112,18,0.7142857142857142,10,0.8703703703703702,24,0.5,8,0.5769230769230769,13,0.75,12,0.25,21,21.0,0.52,20,0.8,16,0.5999999999999999,12,0.7333333333333333,6,0.7948717948717949,13,0.3,12,0.5333333333333333,15,0.4666666666666666,6,6.0,2.0,3.0,3.0,2.0,4.0,3.0,9.0,5.0,0.3333333333333333,2.0,3,0.3333333333333333,3,7,5,6,2,5,4,10,3,10,7,6,0.0,2.0,20,3.0,1.0,1.0,2.0,4.0,1.0,6.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,3.75,3.333,4.556,8.0,3.6,1.375,3.833,7.75,7.917,3.75,3.0,3.667,2.0,1.0,4.0,7.0,14.0,13.0,7.0,60.0,66.667,50.0,10.0,0.0,4.25,4.25,3.5,4.0,5.0,6.0,4.0,0.8,352.717,0.014,0.083,40.0,45.0,5.0,8.0,0.0,3.0,3.385,4.5,2.667,2.333,2.0,40.0
u41kq,537,0,278,179,65,14,326,168,22,21,0.5830861367671184,0.3165508767459467,0.0644171779141104,0.6380368098159509,3.015337423312884,1.0,0.6909090909090909,44,0.6555555555555556,18,0.6000000000000001,10,0.6064814814814815,24,0.5138888888888888,8,0.6923076923076923,13,0.75,12,0.25,21,21.0,0.57,20,0.7,16,0.3333333333333334,12,0.5666666666666667,6,0.6923076923076923,13,0.3500000000000001,12,0.5333333333333333,15,0.4333333333333333,6,3.0,1.0,3.0,4.0,2.0,5.0,1.0,8.0,5.5,0.0,1.5,2,0.2222222222222222,5,7,4,6,4,5,3,10,8,10,11,6,0.0,2.0,20,2.0,2.0,3.0,5.0,4.0,1.0,5.0,12.0,6.0,3.0,4.0,3.0,1.0,7.0,4.25,5.0,5.0,8.0,4.5,1.125,4.722,4.333,6.583,3.75,4.15,2.833,2.0,1.0,7.0,5.0,15.0,15.0,0.0,100.0,100.0,50.0,13.0,0.0,4.5,3.75,1.75,4.0,7.0,6.0,4.0,0.854,0.0,0.0,0.067,20.0,36.0,4.2,9.0,1.0,1.667,3.077,4.917,2.667,2.167,2.0,60.0
uir5g,537,0,278,179,65,14,326,168,22,21,0.6347578035461471,0.2847078801442646,0.0920245398773006,0.5030674846625767,3.282208588957056,0.9523809523809524,0.7090909090909091,44,0.6000000000000001,18,0.7428571428571428,10,0.7314814814814815,24,0.5138888888888888,8,0.7307692307692307,13,0.7833333333333333,12,0.2619047619047619,21,22.0,0.66,20,0.8375,16,0.2333333333333334,12,0.8666666666666667,6,0.8333333333333334,13,0.5333333333333334,12,0.8533333333333335,15,0.7000000000000001,6,3.0,2.0,4.0,4.0,2.0,3.0,3.0,6.0,4.25,0.1666666666666666,1.25,6,0.6666666666666666,0,7,4,6,5,5,8,10,4,10,12,6,0.0,1.0,20,3.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.875,4.778,4.778,8.0,4.3,1.75,3.778,5.5,7.667,3.917,4.4,4.333,0.0,0.0,6.0,5.0,11.0,20.0,-2.0,60.0,83.333,75.0,8.0,1.0,4.25,4.5,3.0,5.0,6.0,4.0,4.0,0.829,4823.011,0.1,0.167,60.0,59.0,5.2,9.0,4.0,1.167,3.538,3.667,4.267,3.5,3.0,40.0
uk2vf,537,0,278,179,65,14,326,168,22,21,0.6325602822535338,0.2889479408954229,0.0644171779141104,0.5061349693251533,3.3006134969325154,1.0,0.6545454545454544,44,0.6444444444444445,18,0.8285714285714286,10,0.6851851851851851,24,0.611111111111111,8,0.6923076923076923,13,0.8666666666666667,12,0.25,21,21.0,0.64,20,0.7749999999999999,16,0.5333333333333333,12,0.7666666666666666,6,0.8717948717948717,13,0.3333333333333333,12,0.6933333333333335,15,0.4666666666666667,6,3.0,2.0,2.0,2.0,1.0,1.0,3.0,8.0,4.5,0.0,1.5,2,0.2222222222222222,7,7,4,6,5,5,10,10,9,10,19,6,0.0,2.0,20,4.0,2.0,4.0,5.0,1.0,1.0,3.0,12.0,6.0,2.0,5.0,5.0,5.0,2.0,4.25,4.889,4.556,8.0,4.1,1.0,3.889,4.75,7.583,4.333,4.2,3.833,4.0,2.0,8.0,7.0,21.0,14.0,2.0,60.0,100.0,100.0,11.0,0.0,4.5,4.5,3.0,3.5,6.0,7.0,4.0,0.836,0.0,0.0,0.244,100.0,55.0,5.8,13.0,9.0,2.667,3.615,4.833,3.467,2.333,2.0,40.0
uo96e,537,0,278,179,65,14,326,168,22,21,0.6195564319797449,0.2541672412198273,0.0797546012269938,0.3312883435582822,3.1901840490797544,1.0,0.6681818181818182,44,0.5777777777777777,18,0.7571428571428571,10,0.5185185185185185,24,0.625,8,0.8461538461538461,13,0.65,12,0.2738095238095238,21,23.0,0.5800000000000002,20,0.7250000000000001,16,0.6333333333333333,12,0.7999999999999999,6,0.7564102564102565,13,0.4333333333333333,12,0.7600000000000001,15,0.5333333333333333,6,2.0,2.0,4.0,5.0,2.0,6.0,5.0,16.0,8.5,0.1666666666666666,1.0,6,0.6666666666666666,7,7,5,6,5,5,5,10,9,10,14,6,0.0,2.0,20,3.0,1.0,2.0,4.0,1.0,1.0,1.0,9.0,6.0,2.0,4.0,4.0,2.0,1.0,2.125,4.111,3.667,8.0,4.4,2.5,4.0,4.25,5.083,3.25,2.9,4.0,4.0,3.0,7.0,10.0,24.0,6.0,2.0,20.0,83.333,50.0,3.0,2.0,4.5,3.25,3.5,3.25,6.0,8.0,4.0,0.865,4374.107,-0.067,-0.033,0.0,0.0,5.3,7.0,7.0,3.167,3.231,4.333,3.8,2.667,2.0,20.0
uv0ng,537,0,278,179,65,14,326,168,22,21,0.5542268271946186,0.1956901152800662,0.3803680981595092,0.254601226993865,2.7699386503067487,0.8333333333333334,0.6227272727272728,44,0.5222222222222223,18,0.5571428571428572,10,0.3472222222222221,24,0.5694444444444444,8,0.6153846153846154,13,0.6,12,0.3214285714285714,21,27.0,0.57,20,0.55,16,0.5333333333333332,12,0.7000000000000001,6,0.5512820512820513,13,0.4499999999999999,12,0.64,15,0.5333333333333333,6,5.0,3.0,3.0,4.0,2.0,4.0,4.0,9.0,5.0,0.3333333333333333,1.75,2,0.2222222222222222,6,7,4,6,4,5,7,10,8,10,15,6,0.0,1.0,20,2.0,1.0,2.0,4.0,4.0,1.0,6.0,12.0,6.0,4.0,1.0,3.0,2.0,3.0,2.25,3.222,2.444,1.0,3.4,3.0,2.611,2.583,3.667,3.0,2.95,3.5,1.0,4.0,7.0,8.0,20.0,15.0,2.0,40.0,66.667,25.0,7.0,6.0,2.75,2.75,2.25,3.25,7.0,7.0,4.0,0.895,0.0,0.085,0.45,40.0,45.0,3.9,13.0,4.0,2.667,2.077,4.083,3.2,2.667,3.0,40.0
uy2vm,537,0,278,179,65,14,326,168,22,21,0.5852867948343409,0.2442273286393944,0.2361963190184049,0.352760736196319,3.0061349693251533,1.0,0.5818181818181818,44,0.5111111111111111,18,0.6714285714285714,10,0.6481481481481483,24,0.5416666666666666,8,0.6923076923076923,13,0.6166666666666666,12,0.3214285714285714,21,27.0,0.5900000000000001,20,0.75,16,0.2,12,0.3999999999999999,6,0.7307692307692307,13,0.5166666666666666,12,0.7066666666666667,15,0.7000000000000001,6,8.0,3.0,2.0,4.0,1.0,4.0,4.0,11.0,6.5,0.5,1.5,2,0.2222222222222222,3,7,3,6,5,5,5,10,6,10,11,6,0.0,2.0,20,1.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,3.0,4.0,1.0,3.25,3.556,4.889,8.0,2.9,1.875,3.222,5.833,5.833,3.083,3.65,2.0,1.0,3.0,7.0,6.0,17.0,13.0,5.0,40.0,50.0,100.0,7.0,6.0,4.5,3.25,2.75,4.5,5.0,5.0,4.0,0.842,0.0,0.247,0.067,40.0,29.0,4.7,17.0,1.0,1.0,3.0,3.583,3.533,3.5,2.0,40.0
v1vbi,537,0,278,179,65,14,326,168,22,21,0.629404546544117,0.2901593023037542,0.1165644171779141,0.5153374233128835,3.239263803680981,1.0,0.7,44,0.5888888888888889,18,0.7142857142857142,10,0.6898148148148149,24,0.4861111111111111,8,0.7692307692307693,13,0.6666666666666666,12,0.25,21,21.0,0.65,20,0.8,16,0.6166666666666667,12,0.7999999999999999,6,0.7435897435897437,13,0.4000000000000001,12,0.5733333333333334,15,0.5666666666666668,6,5.0,2.0,2.0,4.0,2.0,4.0,4.0,9.0,5.0,0.1666666666666666,1.75,1,0.1111111111111111,1,7,1,6,3,5,5,10,5,10,10,6,0.0,2.0,20,4.0,2.0,2.0,4.0,2.0,1.0,6.0,12.0,6.0,3.0,3.0,4.0,2.0,1.0,3.625,4.556,4.0,6.0,4.4,1.75,3.944,5.5,6.917,3.333,4.05,4.0,1.0,0.0,5.0,4.0,10.0,2.0,-3.0,40.0,83.333,25.0,7.0,0.0,4.75,4.5,2.5,4.25,5.0,2.0,4.0,0.834,-0.333,0.056,-0.067,40.0,45.0,5.0,13.0,13.0,3.083,3.077,4.167,2.867,2.833,2.0,40.0
v20pc,537,0,278,179,65,14,326,168,22,21,0.5945593814842282,0.2165747540821901,0.1625766871165644,0.2331288343558282,3.0306748466257667,0.8333333333333334,0.6454545454545455,44,0.6000000000000001,18,0.7571428571428571,10,0.6388888888888888,24,0.5138888888888888,8,0.7692307692307693,13,0.6833333333333332,12,0.3809523809523809,21,32.0,0.5700000000000001,20,0.675,16,0.4333333333333334,12,0.4333333333333333,6,0.6153846153846154,13,0.4666666666666667,12,0.6266666666666667,15,0.4666666666666667,6,5.0,2.0,3.0,4.0,2.0,1.0,4.0,9.0,4.75,0.1666666666666666,1.5,2,0.2222222222222222,3,7,4,6,5,5,9,10,9,10,18,6,0.0,2.0,20,1.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,4.0,3.75,4.0,4.333,8.0,3.6,2.375,4.0,4.917,6.583,3.417,3.65,2.167,1.0,1.0,8.0,9.0,19.0,16.0,3.0,40.0,83.333,50.0,7.0,11.0,3.75,3.5,2.75,3.5,6.0,6.0,4.0,0.831,0.0,0.131,0.611,100.0,52.0,5.3,12.0,13.0,2.167,2.308,4.0,3.133,2.333,0.0,40.0
v2zfr,537,0,278,179,65,14,326,168,22,21,0.5940589020727057,0.2466226893348093,0.107361963190184,0.3128834355828221,3.021472392638037,0.9047619047619048,0.5909090909090909,44,0.5555555555555557,18,0.5714285714285714,10,0.625,24,0.5694444444444444,8,0.6923076923076923,13,0.5833333333333334,12,0.2738095238095238,21,23.0,0.6000000000000001,20,0.6625,16,0.4333333333333334,12,0.7666666666666667,6,0.6666666666666666,13,0.5833333333333334,12,0.7600000000000001,15,0.5000000000000001,6,5.0,3.0,3.0,4.0,1.0,4.0,4.0,11.0,5.25,0.5,2.0,2,0.2222222222222222,2,7,2,6,4,5,4,10,2,10,6,6,0.0,1.0,20,2.0,1.0,4.0,3.0,1.0,1.0,5.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,3.375,3.667,2.667,1.0,1.6,3.75,1.889,4.083,7.167,2.917,3.9,3.833,1.0,0.0,1.0,4.0,6.0,10.0,-19.0,40.0,50.0,50.0,5.0,2.0,3.25,3.75,2.0,4.25,4.0,4.0,2.0,0.814,1046498.343,0.014,0.667,40.0,41.0,4.0,13.0,15.0,2.167,2.769,3.25,3.8,2.5,3.0,40.0
v4cye,537,0,278,179,65,14,326,168,22,21,0.6032578915631063,0.2835976559647515,0.1288343558282208,0.5061349693251533,3.141104294478528,1.0,0.6454545454545455,44,0.6222222222222222,18,0.7,10,0.6759259259259259,24,0.4861111111111111,8,0.6538461538461539,13,0.7166666666666667,12,0.25,21,21.0,0.5499999999999999,20,0.85,16,0.4166666666666667,12,0.7333333333333333,6,0.6538461538461539,13,0.3666666666666667,12,0.8666666666666667,15,0.5333333333333333,6,5.0,2.0,2.0,2.0,2.0,4.0,4.0,9.0,5.0,0.0,1.5,4,0.4444444444444444,1,7,1,6,2,5,1,10,3,10,4,6,0.0,1.0,20,3.0,2.0,2.0,2.0,2.0,1.0,6.0,12.0,4.0,2.0,1.0,4.0,3.0,3.0,3.125,4.889,4.889,7.0,3.5,1.5,2.889,4.417,7.75,3.583,4.15,3.667,1.0,1.0,2.0,6.0,10.0,20.0,-5.0,40.0,100.0,50.0,8.0,0.0,4.75,4.75,3.0,4.5,2.0,1.0,4.0,0.731,398.065,0.093,0.3,40.0,45.0,4.9,15.0,3.0,2.083,2.923,4.5,4.333,2.667,1.0,40.0
vlxvq,537,0,278,179,65,14,326,168,22,21,0.6270864701079425,0.3330012213832828,0.0797546012269938,0.7361963190184049,3.251533742331288,1.0,0.6818181818181818,44,0.5555555555555555,18,0.7857142857142858,10,0.6666666666666666,24,0.5277777777777778,8,0.6538461538461539,13,0.8833333333333333,12,0.25,21,21.0,0.5799999999999998,20,0.7999999999999999,16,0.6666666666666666,12,1.0,6,0.858974358974359,13,0.3666666666666667,12,0.7066666666666667,15,0.6,6,6.0,3.0,3.0,3.0,2.0,3.0,1.0,6.0,4.25,0.5,1.25,2,0.2222222222222222,5,7,4,6,5,5,7,10,8,10,15,6,0.0,2.0,20,3.0,1.0,3.0,5.0,1.0,1.0,1.0,11.0,6.0,2.0,4.0,5.0,2.0,1.0,4.375,5.0,5.0,8.0,5.0,1.125,4.556,3.25,8.75,4.417,4.5,5.0,3.0,2.0,6.0,5.0,16.0,9.0,5.0,100.0,50.0,75.0,8.0,0.0,4.5,5.0,1.5,5.0,6.0,6.0,4.0,0.784,0.0,0.0,0.1,60.0,59.0,5.5,9.0,0.0,3.333,3.385,4.833,3.533,3.0,2.0,60.0
vqz6r,537,0,278,179,65,14,326,168,22,21,0.6589794620852903,0.2425114034226527,0.156441717791411,0.3435582822085889,3.3650306748466257,1.0,0.7363636363636364,44,0.6444444444444444,18,0.7857142857142857,10,0.6527777777777778,24,0.5694444444444444,8,0.7307692307692307,13,0.8000000000000002,12,0.3809523809523809,21,32.0,0.61,20,0.725,16,0.6833333333333332,12,0.7666666666666666,6,0.7179487179487178,13,0.55,12,0.6933333333333334,15,0.6666666666666666,6,6.0,2.0,4.0,4.0,2.0,4.0,4.0,11.0,6.0,0.1666666666666666,1.5,2,0.2222222222222222,1,7,4,6,5,5,9,10,8,10,17,6,0.0,2.0,20,2.0,2.0,3.0,6.0,1.0,1.0,6.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.875,4.111,4.444,8.0,4.6,2.75,4.222,5.5,6.25,4.0,3.05,3.833,1.0,0.0,7.0,6.0,14.0,8.0,0.0,40.0,83.333,100.0,8.0,11.0,5.0,3.25,3.75,2.5,6.0,4.0,1.0,0.832,2.336,0.027,0.611,40.0,36.0,5.5,6.0,10.0,3.417,3.0,3.583,3.467,3.333,2.0,40.0
wdfyy,537,0,278,179,65,14,326,168,22,21,0.6478354850670801,0.2246625978514655,0.147239263803681,0.2791411042944785,3.355828220858896,0.8571428571428571,0.7045454545454546,44,0.6555555555555556,18,0.7142857142857142,10,0.7129629629629629,24,0.6111111111111112,8,0.8461538461538461,13,0.5666666666666667,12,0.2857142857142857,21,24.0,0.5700000000000001,20,0.75,16,0.7166666666666667,12,0.6000000000000001,6,0.7179487179487178,13,0.65,12,0.7466666666666667,15,0.6666666666666666,6,4.0,2.0,3.0,4.0,1.0,4.0,4.0,13.0,7.0,0.1666666666666666,2.0,2,0.2222222222222222,6,7,5,6,5,5,10,10,10,10,20,6,0.0,2.0,20,3.0,1.0,3.0,5.0,1.0,1.0,6.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,3.0,3.444,4.0,7.0,4.1,2.875,3.611,6.0,6.833,2.833,3.85,3.0,4.0,3.0,9.0,6.0,22.0,6.0,14.0,40.0,83.333,50.0,5.0,3.0,4.25,4.0,2.75,4.0,6.0,7.0,4.0,0.865,14.051,0.11,0.083,40.0,22.0,5.0,11.0,9.0,3.583,3.077,2.917,3.733,3.333,2.0,20.0
we66f,537,0,278,179,65,14,326,168,22,21,0.5745166558049993,0.3346486285494036,0.0613496932515337,0.7331288343558282,2.941717791411043,1.0,0.5863636363636363,44,0.4666666666666665,18,0.5428571428571429,10,0.7037037037037037,24,0.5277777777777778,8,0.6923076923076923,13,1.0,12,0.3214285714285714,21,27.0,0.5499999999999999,20,0.7875,16,0.2,12,1.0,6,0.3974358974358974,13,0.3666666666666667,12,0.7066666666666666,15,0.4000000000000001,6,1.0,1.0,1.0,3.0,1.0,3.0,3.0,8.0,4.75,0.6666666666666666,1.75,4,0.4444444444444444,3,7,2,6,3,5,8,10,9,10,17,6,0.0,1.0,20,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,1.25,5.0,5.0,8.0,2.1,2.0,4.333,3.917,8.75,5.0,4.35,5.0,3.0,0.0,8.0,5.0,16.0,14.0,8.0,60.0,33.333,75.0,11.0,6.0,5.0,4.75,2.0,4.0,3.0,3.0,4.0,0.8,398.065,0.011,0.611,60.0,48.0,3.8,10.0,5.0,1.0,2.385,4.833,3.533,2.0,3.0,60.0
wfreb,537,0,278,179,65,14,326,168,22,21,0.5904432309340285,0.2985899401147603,0.1349693251533742,0.5429447852760736,2.9877300613496933,0.6923076923076923,0.6318181818181817,44,0.5666666666666668,18,0.6142857142857142,10,0.6064814814814815,24,0.5,8,0.8461538461538461,13,0.7833333333333333,12,0.369047619047619,21,31.0,0.61,20,0.7125,16,0.3333333333333334,12,0.6,6,0.7564102564102565,13,0.3666666666666667,12,0.6,15,0.6,6,3.0,1.0,4.0,5.0,1.0,4.0,3.0,8.0,4.5,0.1666666666666666,1.5,2,0.2222222222222222,3,7,2,6,4,5,9,10,7,10,16,6,0.0,2.0,20,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,1.0,2.375,3.778,4.889,8.0,3.2,1.75,3.167,3.0,7.917,3.917,3.75,3.0,1.0,1.0,8.0,8.0,18.0,-13.0,-25.0,60.0,83.333,100.0,1.0,10.0,5.0,3.75,1.0,4.5,5.0,2.0,4.0,0.756,0.0,0.017,0.167,40.0,55.0,4.3,7.0,9.0,1.667,2.846,4.5,3.0,3.0,2.0,60.0
wrvfk,537,0,278,179,65,14,326,168,22,21,0.6903216926223061,0.2442447160875288,0.1319018404907975,0.3588957055214724,3.539877300613497,0.6923076923076923,0.7272727272727273,44,0.6111111111111112,18,0.7285714285714285,10,0.8194444444444443,24,0.625,8,0.8461538461538461,13,0.7166666666666667,12,0.5595238095238095,21,47.0,0.6100000000000001,20,0.8625,16,0.4500000000000001,12,0.6,6,0.7948717948717949,13,0.7000000000000001,12,0.8266666666666668,15,0.7333333333333334,6,3.0,3.0,4.0,4.0,2.0,4.0,6.0,8.0,4.5,0.1666666666666666,1.75,6,0.6666666666666666,3,7,5,6,4,5,3,10,4,10,7,6,0.0,2.0,20,3.0,1.0,3.0,5.0,1.0,1.0,6.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,3.0,3.889,3.333,7.0,3.6,3.875,2.5,6.167,8.583,3.583,4.35,3.0,1.0,1.0,4.0,6.0,12.0,16.0,-2.0,0.0,83.333,75.0,3.0,26.0,4.5,4.5,3.75,4.5,7.0,5.0,4.0,0.791,4823.011,0.228,-0.111,40.0,50.0,5.1,10.0,18.0,2.25,3.077,2.5,4.133,3.667,2.0,40.0
wsyy4,537,0,278,179,65,14,326,168,22,21,0.5340956631984239,0.2923806446919401,0.0858895705521472,0.558282208588957,2.733128834355828,1.0,0.6727272727272727,44,0.4888888888888889,18,0.6857142857142857,10,0.5185185185185186,24,0.4999999999999999,8,0.6153846153846154,13,0.5166666666666666,12,0.25,21,21.0,0.59,20,0.5,16,0.2,12,0.8333333333333334,6,0.5641025641025641,13,0.3333333333333334,12,0.3733333333333334,15,0.2333333333333333,6,7.0,3.0,1.0,2.0,1.0,3.0,4.0,9.0,6.0,0.1666666666666666,1.25,2,0.2222222222222222,5,7,5,6,4,5,5,10,4,10,9,6,0.0,1.0,20,2.0,2.0,2.0,5.0,1.0,1.0,6.0,9.0,6.0,2.0,5.0,4.0,3.0,3.0,5.0,4.778,4.333,8.0,3.8,1.75,3.667,3.583,5.75,2.583,4.25,4.167,3.0,4.0,4.0,6.0,17.0,15.0,-3.0,40.0,83.333,75.0,9.0,0.0,3.5,2.75,2.0,1.75,5.0,7.0,4.0,0.77,0.0,0.0,0.4,60.0,34.0,4.8,19.0,2.0,1.0,2.846,5.0,1.867,1.167,3.0,40.0
wwm84,537,0,278,179,65,14,326,168,22,21,0.6115463737012816,0.2339427443415045,0.1319018404907975,0.294478527607362,3.1012269938650308,0.75,0.6545454545454545,44,0.6111111111111112,18,0.5999999999999999,10,0.5648148148148148,24,0.5833333333333334,8,0.7307692307692307,13,0.8166666666666669,12,0.4523809523809524,21,38.0,0.6700000000000002,20,0.65,16,0.6166666666666666,12,0.7333333333333333,6,0.6282051282051282,13,0.5166666666666667,12,0.4533333333333333,15,0.7000000000000001,6,5.0,2.0,3.0,4.0,2.0,1.0,2.0,7.0,4.0,0.0,1.75,4,0.4444444444444444,3,7,3,6,5,5,7,10,7,10,14,6,0.0,2.0,20,2.0,2.0,4.0,4.0,5.0,1.0,6.0,11.0,4.0,3.0,2.0,3.0,1.0,4.0,2.25,3.778,3.444,2.0,4.2,2.125,3.611,3.167,7.0,4.083,4.05,3.667,2.0,0.0,6.0,7.0,15.0,20.0,5.0,80.0,100.0,75.0,4.0,17.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,0.866,32.755,0.013,-0.4,100.0,65.0,4.2,12.0,8.0,3.083,2.154,3.417,2.267,3.5,2.0,100.0
wxbai,537,0,278,179,65,14,326,168,22,21,0.633215399971535,0.2569585008852647,0.1226993865030674,0.3865030674846625,3.3067484662576687,1.0,0.7,44,0.577777777777778,18,0.6142857142857142,10,0.7592592592592592,24,0.6666666666666666,8,0.8076923076923077,13,0.7333333333333334,12,0.2619047619047619,21,22.0,0.5599999999999999,20,0.6375000000000001,16,0.6999999999999998,12,1.0,6,0.7051282051282051,13,0.5166666666666667,12,0.6533333333333335,15,0.6,6,3.0,2.0,3.0,5.0,2.0,4.0,4.0,11.0,6.0,0.0,1.75,2,0.2222222222222222,2,7,3,6,3,5,3,10,4,10,7,6,0.0,1.0,20,3.0,1.0,3.0,4.0,1.0,1.0,2.0,10.0,6.0,3.0,5.0,3.0,2.0,2.0,3.875,4.222,4.667,7.0,4.4,2.625,3.0,6.917,6.75,3.667,3.1,5.0,2.0,0.0,4.0,5.0,11.0,25.0,6.0,40.0,100.0,75.0,4.0,1.0,3.25,3.5,2.75,3.25,6.0,3.0,4.0,0.804,0.0,0.0,0.611,40.0,33.0,4.3,9.0,2.0,3.5,3.0,3.917,3.267,3.0,3.0,40.0
