person_id,n_total_answers,n_missing_answers,n_answered_personality,n_answered_economic,n_answered_cognitive,n_answered_demographics,n_ordinal_items,n_categorical_items,n_text_items,n_multi_select_items,ordinal_mean_normalized,ordinal_std_normalized,ordinal_midpoint_rate,ordinal_extreme_rate,ordinal_acquiescence,straightlining_max_repeat_rate,bfi_44_mean_norm,bfi_44_n_items,bfi_18_mean_norm,bfi_18_n_items,autonomy_cognition_mean_norm,autonomy_cognition_n_items,personal_values_mean_norm,personal_values_n_items,self_monitoring_mean_norm,self_monitoring_n_items,self_monitoring_binary_mean_norm,self_monitoring_binary_n_items,regulatory_focus_mean_norm,regulatory_focus_n_items,bai_anxiety_mean_norm,bai_anxiety_n_items,bai_sum_score,self_concept_mean_norm,self_concept_n_items,need_uniqueness_mean_norm,need_uniqueness_n_items,need_closure_mean_norm,need_closure_n_items,personality_traits_5pt_mean_norm,personality_traits_5pt_n_items,maximization_mean_norm,maximization_n_items,uncertainty_beliefs_mean_norm,uncertainty_beliefs_n_items,risk_sensitivity_personality_mean_norm,risk_sensitivity_personality_n_items,self_regulation_mean_norm,self_regulation_n_items,spending_scale,spending_difficulty,spending_anxiety,shopper_type,weight_loss_intention,dictator_game_position,ultimatum_offer_position,trust_game_send_position,trust_return_mean_position,ultimatum_reject_rate,hedonic_framing_mean,loss_aversion_risky_choices,loss_aversion_risky_rate,crt_score,crt_total_attempted,numeracy_score,numeracy_total_attempted,financial_literacy_score,financial_literacy_total,vocabulary_synonym_score,vocabulary_synonym_total,vocabulary_antonym_score,vocabulary_antonym_total,vocabulary_total_score,spatial_n_attempted,wason_correct,wason_n_selected,forward_flow_word_count,demo_region,demo_sex,demo_age,demo_education,demo_race,demo_citizenship,demo_occupation,demo_religion,demo_religiosity,demo_political_party,demo_income,demo_political_views,demo_household_size,demo_employment
t6mgm,537,0,278,179,65,14,326,168,22,21,0.673351133358802,0.2705419445031401,0.11042944785276074,0.44785276073619634,3.503067484662577,1.0,0.5863636363636364,44,0.6777777777777778,18,0.9,10,0.8842592592592592,24,0.5416666666666666,8,0.7692307692307693,13,0.8166666666666668,12,0.4166666666666667,21,35.0,0.6500000000000001,20,0.875,16,0.7166666666666667,12,1.0,6,0.730769230769231,13,0.5000000000000001,12,0.7733333333333333,15,0.7333333333333333,6,6.0,4.0,2.0,3.0,2.0,5.0,4.0,11.0,4.5,0.5,1.5,4,0.4444444444444444,5,7,1,6,4,5,2,10,2,10,4,6,0.0,2.0,20,3.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,4.0,4.0,1.0
t8dkc,537,0,278,179,65,14,326,168,22,21,0.607411777043679,0.2566399628667076,0.17177914110429449,0.3619631901840491,3.079754601226994,0.7142857142857143,0.6590909090909092,44,0.6444444444444445,18,0.7142857142857142,10,0.6203703703703703,24,0.611111111111111,8,0.7692307692307693,13,0.6999999999999998,12,0.32142857142857145,21,27.0,0.6000000000000001,20,0.725,16,0.3666666666666667,12,0.5666666666666668,6,0.576923076923077,13,0.5333333333333333,12,0.7066666666666667,15,0.6333333333333334,6,6.0,2.0,2.0,4.0,2.0,1.0,4.0,8.0,5.5,0.3333333333333333,1.75,2,0.2222222222222222,6,7,5,6,4,5,7,10,5,10,12,6,0.0,1.0,20,3.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0
tcget,536,0,278,179,64,14,326,168,21,21,0.655187101582807,0.23654043362821858,0.2392638036809816,0.3588957055214724,3.4662576687116564,1.0,0.6636363636363638,44,0.7111111111111111,18,0.6,10,0.9814814814814815,24,0.5416666666666667,8,0.7692307692307693,13,0.7166666666666667,12,0.25,21,21.0,0.55,20,0.7124999999999999,16,0.6833333333333332,12,0.6,6,0.5897435897435899,13,0.6333333333333333,12,0.6799999999999999,15,0.6,6,6.0,4.0,3.0,4.0,2.0,4.0,4.0,14.0,7.0,0.3333333333333333,1.75,4,0.4444444444444444,1,6,1,6,4,5,6,10,1,10,7,6,0.0,2.0,20,3.0,1.0,1.0,3.0,2.0,1.0,6.0,12.0,5.0,3.0,4.0,3.0,4.0,6.0
tv81i,537,0,278,179,65,14,326,168,22,21,0.6068055836460744,0.27287570595955585,0.10736196319018405,0.4294478527607362,3.128834355828221,0.8333333333333334,0.6272727272727272,44,0.5444444444444444,18,0.6571428571428571,10,0.6851851851851851,24,0.5833333333333333,8,0.7692307692307693,13,0.7333333333333333,12,0.4166666666666667,21,35.0,0.6299999999999999,20,0.6000000000000001,16,0.4666666666666668,12,0.9666666666666667,6,0.7564102564102565,13,0.25000000000000006,12,0.7333333333333333,15,0.3666666666666667,6,1.0,1.0,4.0,5.0,1.0,3.0,4.0,8.0,4.5,0.16666666666666666,1.25,2,0.2222222222222222,7,7,4,6,5,5,8,10,10,10,18,6,0.0,1.0,20,4.0,1.0,4.0,5.0,1.0,1.0,1.0,9.0,6.0,2.0,2.0,4.0,2.0,1.0
twpda,537,0,278,179,65,14,326,168,22,21,0.617577689011738,0.26372788826773313,0.1687116564417178,0.4171779141104294,3.245398773006135,1.0,0.6727272727272728,44,0.6111111111111112,18,0.7142857142857142,10,0.8703703703703702,24,0.5,8,0.5769230769230769,13,0.75,12,0.25,21,21.0,0.52,20,0.8,16,0.5999999999999999,12,0.7333333333333333,6,0.7948717948717949,13,0.30000000000000004,12,0.5333333333333333,15,0.4666666666666666,6,6.0,2.0,3.0,3.0,2.0,4.0,3.0,9.0,5.0,0.3333333333333333,2.0,3,0.3333333333333333,3,7,5,6,2,5,4,10,3,10,7,6,0.0,2.0,20,3.0,1.0,1.0,2.0,4.0,1.0,6.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0
u41kq,537,0,278,179,65,14,326,168,22,21,0.5830861367671184,0.31655087674594673,0.06441717791411043,0.6380368098159509,3.0153374233128836,1.0,0.6909090909090909,44,0.6555555555555556,18,0.6000000000000001,10,0.6064814814814815,24,0.5138888888888888,8,0.6923076923076923,13,0.75,12,0.25,21,21.0,0.57,20,0.7,16,0.3333333333333334,12,0.5666666666666667,6,0.6923076923076923,13,0.3500000000000001,12,0.5333333333333333,15,0.43333333333333335,6,3.0,1.0,3.0,4.0,2.0,5.0,1.0,8.0,5.5,0.0,1.5,2,0.2222222222222222,5,7,4,6,4,5,3,10,8,10,11,6,0.0,2.0,20,2.0,2.0,3.0,5.0,4.0,1.0,5.0,12.0,6.0,3.0,4.0,3.0,1.0,7.0
uir5g,537,0,278,179,65,14,326,168,22,21,0.6347578035461471,0.2847078801442646,0.09202453987730061,0.5030674846625767,3.2822085889570554,0.9523809523809523,0.7090909090909091,44,0.6000000000000001,18,0.7428571428571428,10,0.7314814814814815,24,0.5138888888888888,8,0.7307692307692307,13,0.7833333333333333,12,0.2619047619047619,21,22.0,0.66,20,0.8375,16,0.2333333333333334,12,0.8666666666666667,6,0.8333333333333334,13,0.5333333333333334,12,0.8533333333333335,15,0.7000000000000001,6,3.0,2.0,4.0,4.0,2.0,3.0,3.0,6.0,4.25,0.16666666666666666,1.25,6,0.6666666666666666,0,7,4,6,5,5,8,10,4,10,12,6,0.0,1.0,20,3.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0
uk2vf,537,0,278,179,65,14,326,168,22,21,0.6325602822535338,0.2889479408954229,0.06441717791411043,0.5061349693251533,3.3006134969325154,1.0,0.6545454545454544,44,0.6444444444444445,18,0.8285714285714286,10,0.6851851851851851,24,0.611111111111111,8,0.6923076923076923,13,0.8666666666666667,12,0.25,21,21.0,0.64,20,0.7749999999999999,16,0.5333333333333333,12,0.7666666666666666,6,0.8717948717948717,13,0.3333333333333333,12,0.6933333333333335,15,0.46666666666666673,6,3.0,2.0,2.0,2.0,1.0,1.0,3.0,8.0,4.5,0.0,1.5,2,0.2222222222222222,7,7,4,6,5,5,10,10,9,10,19,6,0.0,2.0,20,4.0,2.0,4.0,5.0,1.0,1.0,3.0,12.0,6.0,2.0,5.0,5.0,5.0,2.0
uo96e,537,0,278,179,65,14,326,168,22,21,0.6195564319797449,0.25416724121982737,0.07975460122699386,0.3312883435582822,3.1901840490797544,1.0,0.6681818181818182,44,0.5777777777777777,18,0.7571428571428571,10,0.5185185185185185,24,0.625,8,0.8461538461538461,13,0.65,12,0.27380952380952384,21,23.0,0.5800000000000002,20,0.7250000000000001,16,0.6333333333333333,12,0.7999999999999999,6,0.7564102564102565,13,0.4333333333333333,12,0.7600000000000001,15,0.5333333333333333,6,2.0,2.0,4.0,5.0,2.0,6.0,5.0,16.0,8.5,0.16666666666666666,1.0,6,0.6666666666666666,7,7,5,6,5,5,5,10,9,10,14,6,0.0,2.0,20,3.0,1.0,2.0,4.0,1.0,1.0,1.0,9.0,6.0,2.0,4.0,4.0,2.0,1.0
uv0ng,537,0,278,179,65,14,326,168,22,21,0.5542268271946186,0.19569011528006625,0.3803680981595092,0.254601226993865,2.7699386503067487,0.8333333333333334,0.6227272727272728,44,0.5222222222222223,18,0.5571428571428572,10,0.34722222222222215,24,0.5694444444444444,8,0.6153846153846154,13,0.6,12,0.32142857142857145,21,27.0,0.57,20,0.55,16,0.5333333333333332,12,0.7000000000000001,6,0.5512820512820513,13,0.44999999999999996,12,0.64,15,0.5333333333333333,6,5.0,3.0,3.0,4.0,2.0,4.0,4.0,9.0,5.0,0.3333333333333333,1.75,2,0.2222222222222222,6,7,4,6,4,5,7,10,8,10,15,6,0.0,1.0,20,2.0,1.0,2.0,4.0,4.0,1.0,6.0,12.0,6.0,4.0,1.0,3.0,2.0,3.0
uy2vm,537,0,278,179,65,14,326,168,22,21,0.5852867948343409,0.24422732863939445,0.2361963190184049,0.35276073619631904,3.0061349693251533,1.0,0.5818181818181818,44,0.5111111111111111,18,0.6714285714285714,10,0.6481481481481483,24,0.5416666666666666,8,0.6923076923076923,13,0.6166666666666666,12,0.32142857142857145,21,27.0,0.5900000000000001,20,0.75,16,0.20000000000000004,12,0.39999999999999997,6,0.7307692307692307,13,0.5166666666666666,12,0.7066666666666667,15,0.7000000000000001,6,8.0,3.0,2.0,4.0,1.0,4.0,4.0,11.0,6.5,0.5,1.5,2,0.2222222222222222,3,7,3,6,5,5,5,10,6,10,11,6,0.0,2.0,20,1.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,3.0,4.0,1.0
v1vbi,537,0,278,179,65,14,326,168,22,21,0.629404546544117,0.29015930230375425,0.1165644171779141,0.5153374233128835,3.2392638036809815,1.0,0.7,44,0.5888888888888889,18,0.7142857142857142,10,0.6898148148148149,24,0.4861111111111111,8,0.7692307692307693,13,0.6666666666666666,12,0.25,21,21.0,0.65,20,0.8,16,0.6166666666666667,12,0.7999999999999999,6,0.7435897435897437,13,0.4000000000000001,12,0.5733333333333334,15,0.5666666666666668,6,5.0,2.0,2.0,4.0,2.0,4.0,4.0,9.0,5.0,0.16666666666666666,1.75,1,0.1111111111111111,1,7,1,6,3,5,5,10,5,10,10,6,0.0,2.0,20,4.0,2.0,2.0,4.0,2.0,1.0,6.0,12.0,6.0,3.0,3.0,4.0,2.0,1.0
v20pc,537,0,278,179,65,14,326,168,22,21,0.5945593814842282,0.21657475408219015,0.16257668711656442,0.2331288343558282,3.0306748466257667,0.8333333333333334,0.6454545454545455,44,0.6000000000000001,18,0.7571428571428571,10,0.6388888888888888,24,0.5138888888888888,8,0.7692307692307693,13,0.6833333333333332,12,0.38095238095238093,21,32.0,0.5700000000000001,20,0.675,16,0.4333333333333334,12,0.43333333333333335,6,0.6153846153846154,13,0.46666666666666673,12,0.6266666666666667,15,0.46666666666666673,6,5.0,2.0,3.0,4.0,2.0,1.0,4.0,9.0,4.75,0.16666666666666666,1.5,2,0.2222222222222222,3,7,4,6,5,5,9,10,9,10,18,6,0.0,2.0,20,1.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,4.0
v2zfr,537,0,278,179,65,14,326,168,22,21,0.5940589020727057,0.24662268933480938,0.10736196319018405,0.3128834355828221,3.021472392638037,0.9047619047619048,0.5909090909090909,44,0.5555555555555557,18,0.5714285714285714,10,0.625,24,0.5694444444444444,8,0.6923076923076923,13,0.5833333333333334,12,0.27380952380952384,21,23.0,0.6000000000000001,20,0.6625,16,0.4333333333333334,12,0.7666666666666667,6,0.6666666666666666,13,0.5833333333333334,12,0.7600000000000001,15,0.5000000000000001,6,5.0,3.0,3.0,4.0,1.0,4.0,4.0,11.0,5.25,0.5,2.0,2,0.2222222222222222,2,7,2,6,4,5,4,10,2,10,6,6,0.0,1.0,20,2.0,1.0,4.0,3.0,1.0,1.0,5.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0
v4cye,537,0,278,179,65,14,326,168,22,21,0.6032578915631063,0.2835976559647515,0.12883435582822086,0.5061349693251533,3.1411042944785277,1.0,0.6454545454545455,44,0.6222222222222222,18,0.7,10,0.6759259259259259,24,0.48611111111111116,8,0.6538461538461539,13,0.7166666666666667,12,0.25,21,21.0,0.5499999999999999,20,0.85,16,0.41666666666666674,12,0.7333333333333333,6,0.6538461538461539,13,0.3666666666666667,12,0.8666666666666667,15,0.5333333333333333,6,5.0,2.0,2.0,2.0,2.0,4.0,4.0,9.0,5.0,0.0,1.5,4,0.4444444444444444,1,7,1,6,2,5,1,10,3,10,4,6,0.0,1.0,20,3.0,2.0,2.0,2.0,2.0,1.0,6.0,12.0,4.0,2.0,1.0,4.0,3.0,3.0
vlxvq,537,0,278,179,65,14,326,168,22,21,0.6270864701079425,0.33300122138328286,0.07975460122699386,0.7361963190184049,3.2515337423312882,1.0,0.6818181818181818,44,0.5555555555555555,18,0.7857142857142858,10,0.6666666666666666,24,0.5277777777777778,8,0.6538461538461539,13,0.8833333333333333,12,0.25,21,21.0,0.5799999999999998,20,0.7999999999999999,16,0.6666666666666666,12,1.0,6,0.858974358974359,13,0.36666666666666675,12,0.7066666666666667,15,0.6,6,6.0,3.0,3.0,3.0,2.0,3.0,1.0,6.0,4.25,0.5,1.25,2,0.2222222222222222,5,7,4,6,5,5,7,10,8,10,15,6,0.0,2.0,20,3.0,1.0,3.0,5.0,1.0,1.0,1.0,11.0,6.0,2.0,4.0,5.0,2.0,1.0
vqz6r,537,0,278,179,65,14,326,168,22,21,0.6589794620852903,0.24251140342265273,0.15644171779141106,0.34355828220858897,3.3650306748466257,1.0,0.7363636363636364,44,0.6444444444444444,18,0.7857142857142857,10,0.6527777777777778,24,0.5694444444444444,8,0.7307692307692307,13,0.8000000000000002,12,0.38095238095238093,21,32.0,0.61,20,0.725,16,0.6833333333333332,12,0.7666666666666666,6,0.7179487179487178,13,0.55,12,0.6933333333333334,15,0.6666666666666666,6,6.0,2.0,4.0,4.0,2.0,4.0,4.0,11.0,6.0,0.16666666666666666,1.5,2,0.2222222222222222,1,7,4,6,5,5,9,10,8,10,17,6,0.0,2.0,20,2.0,2.0,3.0,6.0,1.0,1.0,6.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0
wdfyy,537,0,278,179,65,14,326,168,22,21,0.6478354850670801,0.22466259785146553,0.147239263803681,0.2791411042944785,3.355828220858896,0.8571428571428571,0.7045454545454546,44,0.6555555555555556,18,0.7142857142857142,10,0.7129629629629629,24,0.6111111111111112,8,0.8461538461538461,13,0.5666666666666667,12,0.2857142857142857,21,24.0,0.5700000000000001,20,0.75,16,0.7166666666666667,12,0.6000000000000001,6,0.7179487179487178,13,0.65,12,0.7466666666666667,15,0.6666666666666666,6,4.0,2.0,3.0,4.0,1.0,4.0,4.0,13.0,7.0,0.16666666666666666,2.0,2,0.2222222222222222,6,7,5,6,5,5,10,10,10,10,20,6,0.0,2.0,20,3.0,1.0,3.0,5.0,1.0,1.0,6.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0
we66f,537,0,278,179,65,14,326,168,22,21,0.5745166558049993,0.33464862854940364,0.06134969325153374,0.7331288343558282,2.941717791411043,1.0,0.5863636363636363,44,0.46666666666666656,18,0.5428571428571429,10,0.7037037037037037,24,0.5277777777777778,8,0.6923076923076923,13,1.0,12,0.32142857142857145,21,27.0,0.5499999999999999,20,0.7875,16,0.20000000000000004,12,1.0,6,0.3974358974358974,13,0.36666666666666675,12,0.7066666666666666,15,0.4000000000000001,6,1.0,1.0,1.0,3.0,1.0,3.0,3.0,8.0,4.75,0.6666666666666666,1.75,4,0.4444444444444444,3,7,2,6,3,5,8,10,9,10,17,6,0.0,1.0,20,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0
wfreb,537,0,278,179,65,14,326,168,22,21,0.5904432309340285,0.29858994011476037,0.13496932515337423,0.5429447852760736,2.9877300613496933,0.6923076923076923,0.6318181818181817,44,0.5666666666666668,18,0.6142857142857142,10,0.6064814814814815,24,0.5,8,0.8461538461538461,13,0.7833333333333333,12,0.36904761904761907,21,31.0,0.61,20,0.7125,16,0.3333333333333334,12,0.6,6,0.7564102564102565,13,0.3666666666666667,12,0.6,15,0.6,6,3.0,1.0,4.0,5.0,1.0,4.0,3.0,8.0,4.5,0.16666666666666666,1.5,2,0.2222222222222222,3,7,2,6,4,5,9,10,7,10,16,6,0.0,2.0,20,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,1.0
wrvfk,537,0,278,179,65,14,326,168,22,21,0.6903216926223061,0.24424471608752882,0.13190184049079753,0.3588957055214724,3.539877300613497,0.6923076923076923,0.7272727272727273,44,0.6111111111111112,18,0.7285714285714285,10,0.8194444444444443,24,0.625,8,0.8461538461538461,13,0.7166666666666667,12,0.5595238095238095,21,47.0,0.6100000000000001,20,0.8625,16,0.4500000000000001,12,0.6,6,0.7948717948717949,13,0.7000000000000001,12,0.8266666666666668,15,0.7333333333333334,6,3.0,3.0,4.0,4.0,2.0,4.0,6.0,8.0,4.5,0.16666666666666666,1.75,6,0.6666666666666666,3,7,5,6,4,5,3,10,4,10,7,6,0.0,2.0,20,3.0,1.0,3.0,5.0,1.0,1.0,6.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0
wsyy4,537,0,278,179,65,14,326,168,22,21,0.5340956631984239,0.29238064469194014,0.08588957055214724,0.558282208588957,2.733128834355828,1.0,0.6727272727272727,44,0.48888888888888893,18,0.6857142857142857,10,0.5185185185185186,24,0.49999999999999994,8,0.6153846153846154,13,0.5166666666666666,12,0.25,21,21.0,0.59,20,0.5,16,0.20000000000000004,12,0.8333333333333334,6,0.5641025641025641,13,0.3333333333333334,12,0.3733333333333334,15,0.23333333333333336,6,7.0,3.0,1.0,2.0,1.0,3.0,4.0,9.0,6.0,0.16666666666666666,1.25,2,0.2222222222222222,5,7,5,6,4,5,5,10,4,10,9,6,0.0,1.0,20,2.0,2.0,2.0,5.0,1.0,1.0,6.0,9.0,6.0,2.0,5.0,4.0,3.0,3.0
wwm84,537,0,278,179,65,14,326,168,22,21,0.6115463737012816,0.23394274434150453,0.13190184049079753,0.294478527607362,3.1012269938650308,0.75,0.6545454545454545,44,0.6111111111111112,18,0.5999999999999999,10,0.5648148148148148,24,0.5833333333333334,8,0.7307692307692307,13,0.8166666666666669,12,0.4523809523809524,21,38.0,0.6700000000000002,20,0.65,16,0.6166666666666666,12,0.7333333333333333,6,0.6282051282051282,13,0.5166666666666667,12,0.45333333333333337,15,0.7000000000000001,6,5.0,2.0,3.0,4.0,2.0,1.0,2.0,7.0,4.0,0.0,1.75,4,0.4444444444444444,3,7,3,6,5,5,7,10,7,10,14,6,0.0,2.0,20,2.0,2.0,4.0,4.0,5.0,1.0,6.0,11.0,4.0,3.0,2.0,3.0,1.0,4.0
wxbai,537,0,278,179,65,14,326,168,22,21,0.633215399971535,0.2569585008852647,0.12269938650306748,0.38650306748466257,3.3067484662576687,1.0,0.7,44,0.577777777777778,18,0.6142857142857142,10,0.7592592592592592,24,0.6666666666666666,8,0.8076923076923077,13,0.7333333333333334,12,0.2619047619047619,21,22.0,0.5599999999999999,20,0.6375000000000001,16,0.6999999999999998,12,1.0,6,0.7051282051282051,13,0.5166666666666667,12,0.6533333333333335,15,0.6,6,3.0,2.0,3.0,5.0,2.0,4.0,4.0,11.0,6.0,0.0,1.75,2,0.2222222222222222,2,7,3,6,3,5,3,10,4,10,7,6,0.0,1.0,20,3.0,1.0,3.0,4.0,1.0,1.0,2.0,10.0,6.0,3.0,5.0,3.0,2.0,2.0
wz6dl,537,0,278,179,65,14,326,168,22,21,0.6957785568215016,0.2764152553308636,0.06748466257668712,0.46932515337423314,3.561349693251534,0.6666666666666666,0.6590909090909091,44,0.6333333333333334,18,0.6714285714285715,10,0.7361111111111112,24,0.5,8,0.8076923076923077,13,0.8166666666666668,12,0.5,21,42.0,0.6299999999999999,20,0.8125,16,0.7166666666666668,12,0.8666666666666666,6,0.7820512820512822,13,0.8000000000000002,12,0.8933333333333334,15,0.8333333333333334,6,1.0,1.0,2.0,5.0,2.0,5.0,4.0,16.0,8.0,0.5,1.75,6,0.6666666666666666,2,7,3,6,1,5,5,10,6,10,11,6,0.0,1.0,20,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0
x23wu,537,0,278,179,65,14,326,168,22,21,0.6365425346637003,0.29174413079919637,0.0705521472392638,0.5214723926380368,3.3006134969325154,0.8571428571428571,0.7045454545454545,44,0.6333333333333334,18,0.7285714285714285,10,0.7083333333333334,24,0.5833333333333333,8,0.8076923076923077,13,0.9500000000000001,12,0.2976190476190476,21,25.0,0.5600000000000002,20,0.675,16,0.7000000000000001,12,0.9666666666666667,6,0.7307692307692307,13,0.35000000000000003,12,0.46666666666666673,15,0.6666666666666666,6,4.0,2.0,2.0,2.0,1.0,5.0,4.0,9.0,5.0,0.3333333333333333,1.75,3,0.3333333333333333,4,7,2,6,5,5,10,10,9,10,19,6,0.0,2.0,20,2.0,1.0,3.0,6.0,2.0,1.0,6.0,9.0,6.0,2.0,3.0,4.0,1.0,4.0
x8lvd,537,0,278,179,65,14,326,168,22,21,0.6263405263788699,0.27877041301366445,0.07668711656441718,0.4601226993865031,3.214723926380368,1.0,0.7000000000000001,44,0.6222222222222222,18,0.6714285714285715,10,0.6296296296296297,24,0.5138888888888888,8,0.7307692307692307,13,0.7833333333333333,12,0.4166666666666667,21,35.0,0.6599999999999999,20,0.7875000000000001,16,0.20000000000000004,12,0.5,6,0.6538461538461539,13,0.5500000000000002,12,0.8400000000000001,15,0.6,6,7.0,3.0,3.0,1.0,1.0,4.0,4.0,11.0,5.25,0.16666666666666666,1.5,2,0.2222222222222222,5,7,5,6,4,5,8,10,9,10,17,6,0.0,1.0,20,3.0,2.0,3.0,4.0,1.0,1.0,1.0,12.0,6.0,1.0,5.0,2.0,2.0,1.0
xhlgi,537,0,278,179,65,14,326,168,22,21,0.599457618897803,0.28113564562165566,0.06748466257668712,0.4539877300613497,3.058282208588957,0.6666666666666666,0.6045454545454545,44,0.6000000000000001,18,0.6285714285714286,10,0.5925925925925926,24,0.5,8,0.7692307692307693,13,0.5666666666666667,12,0.4880952380952381,21,41.0,0.6,20,0.5875,16,0.4666666666666668,12,0.7999999999999999,6,0.7820512820512822,13,0.3666666666666667,12,0.8666666666666668,15,0.39999999999999997,6,4.0,2.0,4.0,4.0,2.0,4.0,4.0,9.0,5.0,0.3333333333333333,1.75,2,0.2222222222222222,4,7,3,6,4,5,7,10,7,10,14,6,0.0,2.0,20,1.0,2.0,2.0,3.0,1.0,1.0,6.0,10.0,6.0,2.0,2.0,3.0,3.0,1.0
xj2yb,537,0,278,179,65,14,326,168,22,21,0.5852741541008413,0.3047270156177913,0.09815950920245399,0.5674846625766872,2.938650306748466,1.0,0.6045454545454545,44,0.6111111111111112,18,0.6571428571428571,10,0.3703703703703704,24,0.5416666666666666,8,0.7692307692307693,13,1.0,12,0.25,21,21.0,0.61,20,0.575,16,0.7166666666666668,12,0.5333333333333333,6,0.3846153846153845,13,0.4166666666666667,12,0.76,15,0.7999999999999999,6,3.0,1.0,3.0,5.0,2.0,6.0,6.0,9.0,4.75,0.16666666666666666,1.0,2,0.2222222222222222,4,7,5,6,5,5,8,10,10,10,18,6,0.0,1.0,20,4.0,1.0,3.0,4.0,1.0,1.0,6.0,10.0,6.0,1.0,2.0,1.0,1.0,7.0
y2eke,537,0,278,179,65,14,326,168,22,21,0.49324212341850376,0.31548961572017326,0.09202453987730061,0.7116564417177914,2.46319018404908,1.0,0.41818181818181815,44,0.5666666666666668,18,0.3571428571428571,10,0.36111111111111116,24,0.5833333333333333,8,0.6923076923076923,13,0.35000000000000003,12,0.25,21,21.0,0.58,20,0.46249999999999997,16,0.30000000000000004,12,0.5000000000000001,6,0.3333333333333333,13,0.35000000000000003,12,0.8666666666666667,15,0.43333333333333335,6,4.0,1.0,3.0,4.0,2.0,1.0,4.0,9.0,6.25,0.3333333333333333,2.0,2,0.2222222222222222,7,7,4,6,5,5,8,10,7,10,15,6,0.0,4.0,20,3.0,1.0,2.0,4.0,3.0,1.0,6.0,9.0,6.0,3.0,1.0,3.0,2.0,6.0
y2ysu,537,0,278,179,65,14,326,168,22,21,0.5480261260552671,0.29371647924774813,0.12269938650306748,0.5858895705521472,2.8404907975460123,0.9523809523809523,0.6272727272727273,44,0.5888888888888889,18,0.5857142857142857,10,0.6527777777777778,24,0.48611111111111105,8,0.6538461538461539,13,0.7000000000000001,12,0.2619047619047619,21,22.0,0.55,20,0.7375,16,0.26666666666666666,12,0.26666666666666666,6,0.5641025641025641,13,0.3,12,0.45333333333333337,15,0.5666666666666668,6,6.0,2.0,2.0,4.0,1.0,1.0,4.0,9.0,4.75,0.0,1.25,2,0.2222222222222222,5,7,5,6,4,5,9,10,9,10,18,6,0.0,1.0,20,4.0,1.0,3.0,2.0,1.0,1.0,1.0,9.0,6.0,2.0,1.0,5.0,2.0,4.0
y78ay,537,0,278,179,65,14,326,168,22,21,0.6393519610927587,0.27289596872148086,0.09202453987730061,0.43558282208588955,3.3098159509202456,0.9523809523809523,0.7272727272727273,44,0.6111111111111112,18,0.7857142857142857,10,0.736111111111111,24,0.5138888888888888,8,0.7692307692307693,13,0.7000000000000001,12,0.2619047619047619,21,22.0,0.65,20,0.75,16,0.45,12,0.9333333333333332,6,0.717948717948718,13,0.3666666666666667,12,0.6533333333333334,15,0.5,6,5.0,2.0,3.0,4.0,2.0,1.0,4.0,9.0,5.0,0.0,1.5,2,0.2222222222222222,5,7,5,6,4,5,10,10,10,10,20,6,0.0,2.0,20,3.0,1.0,3.0,5.0,1.0,1.0,3.0,12.0,6.0,2.0,5.0,5.0,1.0,4.0
yfl6g,537,0,278,179,65,14,326,168,22,21,0.6464310059402084,0.3451178393477976,0.08282208588957055,0.8190184049079755,3.414110429447853,1.0,0.6681818181818182,44,0.6222222222222222,18,0.7571428571428571,10,0.7962962962962962,24,0.5555555555555556,8,0.6923076923076923,13,1.0,12,0.25,21,21.0,0.5599999999999998,20,0.7875,16,0.7333333333333333,12,1.0,6,0.8717948717948718,13,0.3333333333333334,12,0.3866666666666667,15,0.7000000000000001,6,1.0,1.0,5.0,5.0,2.0,6.0,4.0,16.0,8.5,0.16666666666666666,1.5,2,0.2222222222222222,6,7,5,6,2,5,9,10,5,10,14,6,0.0,2.0,20,2.0,1.0,2.0,2.0,4.0,1.0,6.0,9.0,6.0,2.0,2.0,4.0,2.0,1.0
